item,itemLabel,positionLabel,height,mass,genderLabel,followers
http://www.wikidata.org/entity/Q2894092,Bekir Gür,savunma,,,erkek,
http://www.wikidata.org/entity/Q2839120,Almir Gegić,orta saha,174,71,erkek,
http://www.wikidata.org/entity/Q2815469,Hasan Çelik,Forvet,,,erkek,
http://www.wikidata.org/entity/Q2856378,Yasin Çelik,savunma,,,erkek,
http://www.wikidata.org/entity/Q3304543,Mehmet Duymazer,kaleci,,,erkek,
http://www.wikidata.org/entity/Q3307392,Metin Yıldız (futbolcu),orta saha,,,erkek,
http://www.wikidata.org/entity/Q3033290,Serdar Bilgili,,,,erkek,
http://www.wikidata.org/entity/Q3162922,Tugay Kaçar,savunma,,,erkek,
http://www.wikidata.org/entity/Q2790952,Oktay Pop,orta saha,,,erkek,
http://www.wikidata.org/entity/Q3237195,Levent Ayçiçek,orta saha,168,67,erkek,
http://www.wikidata.org/entity/Q3191617,Kaan Ayhan,fullback,184,84,erkek,
http://www.wikidata.org/entity/Q3191617,Kaan Ayhan,savunma,184,84,erkek,
http://www.wikidata.org/entity/Q2705560,Bülent Akın,orta saha,182,,erkek,
http://www.wikidata.org/entity/Q2958094,Seydihan Başlantı,Forvet,,,erkek,
http://www.wikidata.org/entity/Q2708820,Fatih Sonkaya,savunma,180,,erkek,
http://www.wikidata.org/entity/Q2751977,Koray Altınay,Forvet,,76,erkek,
http://www.wikidata.org/entity/Q3177600,Nihat Baştürk,orta saha,,,erkek,
http://www.wikidata.org/entity/Q3334021,Müslüm Aydoğan,stoper,,,erkek,
http://www.wikidata.org/entity/Q3328883,Mustafa Kocabey,Forvet,,,erkek,
http://www.wikidata.org/entity/Q3332425,Nejat Biyediç,orta saha,,,erkek,
http://www.wikidata.org/entity/Q2947150,Süleyman Çelikyurt,savunma,,,erkek,
http://www.wikidata.org/entity/Q2696796,Rıdvan Bolatlı,savunma,,,erkek,
http://www.wikidata.org/entity/Q3090490,Fuat Hüsnü Kayacan,savunma,,,erkek,
http://www.wikidata.org/entity/Q2944233,Cengizhan Hınçal,orta saha,,,erkek,
http://www.wikidata.org/entity/Q2811800,Tuna Aktürk,,,,erkek,
http://www.wikidata.org/entity/Q3237432,Leyla Bağcı,kaleci,,,kadın,
http://www.wikidata.org/entity/Q2920400,Umut Güzelses,Forvet,184,,erkek,
http://www.wikidata.org/entity/Q3165375,Uğur Pamuk,Forvet,176,,erkek,
http://www.wikidata.org/entity/Q3318570,Güven Çavuş,Forvet,,,erkek,
http://www.wikidata.org/entity/Q3067036,Faruk Ilgaz,,,,erkek,
http://www.wikidata.org/entity/Q3191617,Kaan Ayhan,stoper,184,84,erkek,
http://www.wikidata.org/entity/Q3148834,İlyas Kahraman,orta saha,,,erkek,
http://www.wikidata.org/entity/Q2810222,Şener Özbayraklı,fullback,181,,erkek,
http://www.wikidata.org/entity/Q2947435,Murat Önür,savunma,,,erkek,
http://www.wikidata.org/entity/Q3313579,Sadri Usuoğlu,kaleci,,,erkek,
http://www.wikidata.org/entity/Q1010193,Burak Keskin,savunma,,,erkek,
http://www.wikidata.org/entity/Q1225004,Mithat Yaşar,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1020916,Bünyamin Süral,savunma,,,erkek,
http://www.wikidata.org/entity/Q1094416,Civar Çetin,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1114411,Egemen Korkmaz,stoper,183,80,erkek,
http://www.wikidata.org/entity/Q1263511,Serdar Dursun,santrfor,1.9,,erkek,
http://www.wikidata.org/entity/Q984298,Fatih Gül,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1053271,Cem İslamoğlu,stoper,,,erkek,
http://www.wikidata.org/entity/Q956261,Alpaslan Kartal,savunma,,,erkek,
http://www.wikidata.org/entity/Q1138342,Coşkun Demirbakan,savunma,,,erkek,
http://www.wikidata.org/entity/Q1031846,Can Bartu,kanat,172,70,erkek,
http://www.wikidata.org/entity/Q1010206,Burak Özsaraç,savunma,,,erkek,
http://www.wikidata.org/entity/Q971740,Uğur Uçar,fullback,180,70,erkek,
http://www.wikidata.org/entity/Q990833,Erman Toroğlu,savunma,,,erkek,
http://www.wikidata.org/entity/Q1258627,Kıvanç Karakaş,orta saha,176,,erkek,
http://www.wikidata.org/entity/Q981326,Ferhat Kaplan,kaleci,,81,erkek,
http://www.wikidata.org/entity/Q1187858,Deniz Vural,orta saha,,,erkek,
http://www.wikidata.org/entity/Q953983,Suat Mamat,Forvet,,,erkek,
http://www.wikidata.org/entity/Q1143619,Cuma Bezgin,kaleci,,,erkek,
http://www.wikidata.org/entity/Q1053340,Cemil Turan,Forvet,,,erkek,
http://www.wikidata.org/entity/Q1010178,Burak Aydın,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1032822,Canberk Aydın,savunma,,,erkek,
http://www.wikidata.org/entity/Q1226018,Efecan Karaca,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1020675,Bülent Cevahir,kanat,,,erkek,
http://www.wikidata.org/entity/Q1031843,Can Arat,stoper,,,erkek,
http://www.wikidata.org/entity/Q1170123,Ali Helvacı,Forvet,,,erkek,
http://www.wikidata.org/entity/Q1053252,Cem Can,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1115783,Oğuzhan Berber,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1138348,Coşkun Özarı,savunma,,,erkek,
http://www.wikidata.org/entity/Q1053263,Cem Sultan (futbolcu),kanat,,,erkek,
http://www.wikidata.org/entity/Q1010205,Burak Çalık,kanat,,,erkek,
http://www.wikidata.org/entity/Q953595,Can Erdem,Forvet,,,erkek,
http://www.wikidata.org/entity/Q1020683,Bülent Kocabey,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1020698,Bülent Uygun,orta saha,,,erkek,
http://www.wikidata.org/entity/Q977098,Mustafa Pektemek,Forvet,182,78,erkek,
http://www.wikidata.org/entity/Q1138341,Coşkun Kayhan,orta saha,,,erkek,
http://www.wikidata.org/entity/Q982447,Mervan Çelik,kanat,177,74,erkek,
http://www.wikidata.org/entity/Q1016271,Burhan Eşer,kanat,,,erkek,
http://www.wikidata.org/entity/Q1010186,Burak Akyıldız,savunma,,,erkek,
http://www.wikidata.org/entity/Q1031843,Can Arat,savunma,,,erkek,
http://www.wikidata.org/entity/Q1251405,Semavi Özgür,savunma,,,erkek,
http://www.wikidata.org/entity/Q1053251,Cem Demir,Forvet,,,erkek,
http://www.wikidata.org/entity/Q1052754,Celal Kıbrızlı,,,,erkek,
http://www.wikidata.org/entity/Q1033119,Caner Bulut,fullback,,,erkek,
http://www.wikidata.org/entity/Q1053268,Cem Özdemir,orta saha,180,79,erkek,
http://www.wikidata.org/entity/Q1242664,Merthan Açıl,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1033114,Caner Ağca,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1227320,Oğuz Sarvan,,,,erkek,
http://www.wikidata.org/entity/Q950336,Ferhat Öztorun,fullback,174,66,erkek,
http://www.wikidata.org/entity/Q1033654,Cansu Yağ,orta saha,,,kadın,
http://www.wikidata.org/entity/Q1053333,Cemil Usta,fullback,,,erkek,
http://www.wikidata.org/entity/Q953983,Suat Mamat,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1230804,Murat Kayalı,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1187832,Deniz Aslan,savunma,178,,erkek,
http://www.wikidata.org/entity/Q962251,Erdi Öner,savunma,,,erkek,
http://www.wikidata.org/entity/Q994960,Emre Pehlivan,orta saha,182,72,erkek,
http://www.wikidata.org/entity/Q1259302,Selçuk Görmüş,kaleci,,,erkek,
http://www.wikidata.org/entity/Q973219,Soner Aydoğdu,orta saha,180,,erkek,
http://www.wikidata.org/entity/Q1053400,Cenk Yılmaz,orta saha,,,erkek,
http://www.wikidata.org/entity/Q951211,Mehmet Topuz,kanat,180,72,erkek,
http://www.wikidata.org/entity/Q1053324,Cemil Adıcan,savunma,,,erkek,
http://www.wikidata.org/entity/Q1057884,Ceyhun Yazar,fullback,,,erkek,
http://www.wikidata.org/entity/Q1253603,Doğa Kaya,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1238755,Selçuk Yula,Forvet,,,erkek,
http://www.wikidata.org/entity/Q946559,Ufuk Ceylan,kaleci,194,87,erkek,113104
http://www.wikidata.org/entity/Q971905,Turan Ekici,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1053395,Cenk Ahmet Alkılıç,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1253508,Gökhan Emreciksin,orta saha,180,,erkek,
http://www.wikidata.org/entity/Q1053335,Cemil Vatansever,savunma,,,erkek,
http://www.wikidata.org/entity/Q1017219,Burçağ Başel,Forvet,,,erkek,
http://www.wikidata.org/entity/Q1187851,Deniz Sari,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1114411,Egemen Korkmaz,savunma,183,80,erkek,
http://www.wikidata.org/entity/Q1248863,İhsan Poyraz,kaleci,,,erkek,
http://www.wikidata.org/entity/Q980877,Doğan Küçükduru,kanat oyuncusu,,,erkek,
http://www.wikidata.org/entity/Q1241714,Mehmet Şahan,savunma,,,erkek,
http://www.wikidata.org/entity/Q1033124,Caner Öztel,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1187845,Deniz Kadah,Forvet,186,75,erkek,
http://www.wikidata.org/entity/Q1016283,Burhan Sargın,Forvet,172,72,erkek,
http://www.wikidata.org/entity/Q1151074,Cüneyt Kocabıçak,savunma,,,erkek,
http://www.wikidata.org/entity/Q1244411,Gökmen Özdenak,Forvet,,,erkek,
http://www.wikidata.org/entity/Q1030570,Mustafa Saymak,kanat,169,,erkek,
http://www.wikidata.org/entity/Q947940,Ertuğrul Taşkıran,kaleci,191,83,erkek,
http://www.wikidata.org/entity/Q970281,Gökay Iravul,orta saha,171,,erkek,
http://www.wikidata.org/entity/Q1016269,Burhan Doğançay,Forvet,,,erkek,
http://www.wikidata.org/entity/Q1108058,Abdullah Matay,kanat oyuncusu,,,erkek,
http://www.wikidata.org/entity/Q1010192,Burak Göksel,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1151281,Hami Mandıralı,Forvet,178,,erkek,
http://www.wikidata.org/entity/Q1152151,Özkan Yıldırım,orta saha,172,76,erkek,
http://www.wikidata.org/entity/Q1258369,Suat Türker,Forvet,,,erkek,
http://www.wikidata.org/entity/Q1010172,Burak Akdiş,kanat,,,erkek,
http://www.wikidata.org/entity/Q1053329,Cemil Tosun,savunma,,,erkek,
http://www.wikidata.org/entity/Q967755,Emin Aladağ,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1004726,Bulut Basmaz,kaleci,,,erkek,
http://www.wikidata.org/entity/Q1121974,Enes Kubat,Forvet,,,erkek,
http://www.wikidata.org/entity/Q1230845,Samet Bülbül,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1020698,Bülent Uygun,Forvet,,,erkek,
http://www.wikidata.org/entity/Q1053402,Cenk Gönen,kaleci,190,,erkek,
http://www.wikidata.org/entity/Q975826,Cüneyt Köz,savunma,,,erkek,
http://www.wikidata.org/entity/Q1260667,Emrah Kol,Forvet,,,erkek,
http://www.wikidata.org/entity/Q1228908,Mehmet İncebacak,savunma,,,erkek,
http://www.wikidata.org/entity/Q1563674,Turgay Gölbaşı,savunma,,,erkek,
http://www.wikidata.org/entity/Q1588087,Hasan Ayaroğlu,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1559340,Ufuk Arslan,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1617758,Ozan Özkan,savunma,,,erkek,
http://www.wikidata.org/entity/Q1591839,Haydar Çekırdek,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1571125,Halil İbrahim Dinçdağ,,,,erkek,
http://www.wikidata.org/entity/Q1518824,Selim Ay,savunma,,,erkek,
http://www.wikidata.org/entity/Q1603268,Hilmi Mihçi,Forvet,184,,erkek,
http://www.wikidata.org/entity/Q1587824,Harun Tekin (futbolcu),kaleci,187,78,erkek,
http://www.wikidata.org/entity/Q1723232,Uğur Kavuk,savunma,,,erkek,
http://www.wikidata.org/entity/Q1685324,Osman Bozkurt,Forvet,,,erkek,
http://www.wikidata.org/entity/Q1722875,Kamber Arslan,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1674172,İbrahim Tusder,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1696213,Sedat Özden,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1609430,Olcay Turhan,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1588127,Hasan Yaşar,savunma,,,erkek,
http://www.wikidata.org/entity/Q1560186,Günay Güvenç,kaleci,185,,erkek,
http://www.wikidata.org/entity/Q1562026,Güray Vural,orta saha,,68,erkek,
http://www.wikidata.org/entity/Q1691474,Sedat Balkanlı,savunma,,,erkek,
http://www.wikidata.org/entity/Q1717999,Yılmaz Özlem,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1618057,Hikmet Karaman,,,,erkek,
http://www.wikidata.org/entity/Q1569819,Hakan Doğru,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1571109,Halil Akbunar,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1622596,Veysel Aksu,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1674041,Sakıb Aytaç,savunma,,77,erkek,
http://www.wikidata.org/entity/Q1601604,Yusuf Tunaoğlu,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1652517,Hüsnü Özkara,savunma,,,erkek,
http://www.wikidata.org/entity/Q1712924,Nazan Bulut,,,,kadın,
http://www.wikidata.org/entity/Q1725658,Serkan Şirin,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1530663,Hüseyin Kartal,Forvet,189,76,erkek,
http://www.wikidata.org/entity/Q1573871,Mahmut Yılmaz,Forvet,184,76,erkek,
http://www.wikidata.org/entity/Q1533677,İbrahim Köseoğlu,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1513366,Orhan Ovacıklı,stoper,,,erkek,
http://www.wikidata.org/entity/Q1536304,Mehmet Kara,kanat,,,erkek,
http://www.wikidata.org/entity/Q1724239,Alaattin Tosun,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1521540,Salih Dursun,savunma,189,79,erkek,
http://www.wikidata.org/entity/Q1559257,Gökhan Değirmenci,kaleci,,,erkek,
http://www.wikidata.org/entity/Q1559253,Gökhan Akkan,kaleci,,75,erkek,
http://www.wikidata.org/entity/Q1625241,Mehmet Sıddık İstemi,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1559261,Gökhan Erdoğan,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1588094,Hasan Ali Kaldırım,fullback,184,74,erkek,
http://www.wikidata.org/entity/Q1559266,Gökhan Kaba,Forvet,,,erkek,
http://www.wikidata.org/entity/Q1546943,Alper Uludağ,orta saha,180,81,erkek,
http://www.wikidata.org/entity/Q1560235,Güngör Kaya,Forvet,,,erkek,
http://www.wikidata.org/entity/Q1562318,Güven Varol,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1545818,Ali Artuner,kaleci,,,erkek,
http://www.wikidata.org/entity/Q1689425,Kemal Halat,,,,erkek,
http://www.wikidata.org/entity/Q1574055,Hamza Gezmiş,savunma,,,erkek,
http://www.wikidata.org/entity/Q1609895,Aydemir Nemli,Forvet,,,erkek,
http://www.wikidata.org/entity/Q1669403,Soner Şahin,kaleci,,,erkek,
http://www.wikidata.org/entity/Q1617031,Ali İhsan Karayiğit,savunma,,,erkek,
http://www.wikidata.org/entity/Q1559271,Gökhan Vuran,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1537013,Selçuk Yıldırımkaya,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1559269,Gökhan Süzen,orta saha,181,,erkek,
http://www.wikidata.org/entity/Q1652491,Hüseyin Tok,savunma,186,,erkek,
http://www.wikidata.org/entity/Q1559281,Göksu Hasancik,kaleci,,,erkek,
http://www.wikidata.org/entity/Q1652495,Hüseyin Yoğurtçu,savunma,,,erkek,
http://www.wikidata.org/entity/Q1591836,Haydar Yılmaz,kaleci,,,erkek,
http://www.wikidata.org/entity/Q1587571,Mert Kaytankaş,Forvet,,,erkek,
http://www.wikidata.org/entity/Q1652459,Hüsamettin Tut,fullback,,,erkek,
http://www.wikidata.org/entity/Q1515689,Tamer Tuna,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1569830,Hakan Kutlu,savunma,,,erkek,
http://www.wikidata.org/entity/Q1674177,Volkan Kilimci,kaleci,,,erkek,
http://www.wikidata.org/entity/Q1562324,Güvenç Kurtar,Forvet,,,erkek,
http://www.wikidata.org/entity/Q1592215,Osman Özdemir,Forvet,,,erkek,
http://www.wikidata.org/entity/Q1610479,Sancak Kaplan,savunma,180,,erkek,
http://www.wikidata.org/entity/Q1526679,Giray Bulak,,,,erkek,
http://www.wikidata.org/entity/Q1671606,Nihat Şahin,kaleci,,83,erkek,
http://www.wikidata.org/entity/Q1569840,Hakan Söyler,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1699597,Ali Hamdemir,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1532093,Erdem Koçal,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1589958,Mehmet Akyüz,kanat,185,75,erkek,
http://www.wikidata.org/entity/Q1569814,Hakan Arslan,fullback,,,erkek,
http://www.wikidata.org/entity/Q1652469,Hüseyin Atalay,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1508861,Serdar Deliktaş,Forvet,,,erkek,
http://www.wikidata.org/entity/Q1721050,Metin Aslan,stoper,,,erkek,
http://www.wikidata.org/entity/Q1559254,Gökhan Alsan,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1559274,Gökhan Öztürk,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1661819,Rızvan Şahin,savunma,,,erkek,
http://www.wikidata.org/entity/Q1716782,Mehmet Çoğum,savunma,,,erkek,
http://www.wikidata.org/entity/Q1571128,Halil İbrahim Pekşen,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1652477,Hüseyin Kala,orta saha,184,75,erkek,
http://www.wikidata.org/entity/Q1719496,Kaan Kanak,savunma,,,erkek,
http://www.wikidata.org/entity/Q1588116,Hasan Erbey,stoper,,,erkek,
http://www.wikidata.org/entity/Q1562053,Gürkan Alver,stoper,,,erkek,
http://www.wikidata.org/entity/Q1569824,Hakan Hacıbektaşoğlu,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1569846,Hakan Turan,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1572593,Turhan Alper Turgut,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1668650,Savaş Koç,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1720957,Kadir Keleş,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1571121,Halil Zeybek,Forvet,,,erkek,
http://www.wikidata.org/entity/Q1699998,Kemal Tokak,savunma,,,erkek,
http://www.wikidata.org/entity/Q1652479,Hüseyin Kalpar,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1550964,Yasin Sülün,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1518824,Selim Ay,stoper,,,erkek,
http://www.wikidata.org/entity/Q1569851,Hakan Çevik,savunma,,,erkek,
http://www.wikidata.org/entity/Q1657431,Mehmet Besler,orta saha,,,erkek,
http://www.wikidata.org/entity/Q1588068,Hasan Ali Acar,savunma,,,erkek,
http://www.wikidata.org/entity/Q1559259,Gökhan Dincer,savunma,,,erkek,
http://www.wikidata.org/entity/Q1704450,Josef Çınar,stoper,,,erkek,
http://www.wikidata.org/entity/Q355630,Adem Alkaşi,savunma,,,erkek,
http://www.wikidata.org/entity/Q317682,Abdullah Keseroğlu,orta saha,,,erkek,
http://www.wikidata.org/entity/Q343810,İlker Tugal,,,,erkek,
http://www.wikidata.org/entity/Q343789,İlkem Özkaynak,fullback,,,erkek,
http://www.wikidata.org/entity/Q353796,Fırat Kocaoğlu,kaleci,,,erkek,
http://www.wikidata.org/entity/Q344211,İsmail Şahmalı,kaleci,,,erkek,
http://www.wikidata.org/entity/Q343372,İbrahim Toraman,stoper,180,75,erkek,
http://www.wikidata.org/entity/Q334859,Ümit Korkmaz,kanat,175,,erkek,
http://www.wikidata.org/entity/Q312494,Ümit Davala,savunma,186,74,erkek,
http://www.wikidata.org/entity/Q327454,Aydın Karabulut,kanat,178,70,erkek,
http://www.wikidata.org/entity/Q310199,Tuncay Şanlı,orta saha,182,70,erkek,
http://www.wikidata.org/entity/Q344035,İshak Doğan,fullback,187,,erkek,
http://www.wikidata.org/entity/Q334843,Ümit Karan,Forvet,181,75,erkek,
http://www.wikidata.org/entity/Q334909,Ünal Alpuğan,orta saha,,,erkek,
http://www.wikidata.org/entity/Q344163,İsmail Güldüren,savunma,,,erkek,
http://www.wikidata.org/entity/Q326839,Cüneyt Tanman,savunma,,,erkek,
http://www.wikidata.org/entity/Q344525,İzzet Yıldırım,savunma,,,erkek,
http://www.wikidata.org/entity/Q322865,Erdal Kılıçaslan,Forvet,179,73,erkek,
http://www.wikidata.org/entity/Q352891,Tayfun Cora,fullback,182,,erkek,
http://www.wikidata.org/entity/Q343843,İlyas Yılmazer,orta saha,,,erkek,
http://www.wikidata.org/entity/Q344148,İsmail Demiriz,fullback,,,erkek,
http://www.wikidata.org/entity/Q344187,İsmail Haktan Odabaşı,kanat,,,erkek,
http://www.wikidata.org/entity/Q343415,İbrahim Üzülmez,fullback,175,,erkek,
http://www.wikidata.org/entity/Q334886,Ümit Özat,fullback,186,84,erkek,
http://www.wikidata.org/entity/Q307916,Özlem Başyurt,,,,kadın,
http://www.wikidata.org/entity/Q344139,İsmail Arca,savunma,,,erkek,
http://www.wikidata.org/entity/Q307899,Özkan Karabulut,kaleci,,,erkek,
http://www.wikidata.org/entity/Q343671,İlhan Ummak,orta saha,,,erkek,
http://www.wikidata.org/entity/Q344007,İrfan Başaran,orta saha,,,erkek,
http://www.wikidata.org/entity/Q344036,İshak Çakmak,orta saha,,,erkek,
http://www.wikidata.org/entity/Q343818,İlker Yağcıoğlu,kanat oyuncusu,,,erkek,
http://www.wikidata.org/entity/Q344141,İsmail Baydil,orta saha,,,erkek,
http://www.wikidata.org/entity/Q351298,Mülayim Erdem,orta saha,,,erkek,
http://www.wikidata.org/entity/Q343524,İhsan Özbek,savunma,,,erkek,
http://www.wikidata.org/entity/Q344205,İsmail Özeren,savunma,,,erkek,
http://www.wikidata.org/entity/Q343331,İbrahim Kaş,savunma,183,,erkek,
http://www.wikidata.org/entity/Q327889,Furkan Özçal,orta saha,170,68,erkek,
http://www.wikidata.org/entity/Q343593,İlhan Eker,savunma,185,,erkek,
http://www.wikidata.org/entity/Q343704,İlhan Özbay,kanat,,,erkek,
http://www.wikidata.org/entity/Q317634,Abdullah Halman,Forvet,,,erkek,
http://www.wikidata.org/entity/Q347327,Servet Çetin,savunma,191,84,erkek,86727
http://www.wikidata.org/entity/Q334864,Ümit Tütünci,Forvet,,,erkek,
http://www.wikidata.org/entity/Q335079,Üstün Bilgi,Forvet,,,erkek,
http://www.wikidata.org/entity/Q347172,Sabri Sarıoğlu,fullback,170,62,erkek,
http://www.wikidata.org/entity/Q310199,Tuncay Şanlı,Forvet,182,70,erkek,
http://www.wikidata.org/entity/Q352815,Gökdeniz Karadeniz,kanat,169,60,erkek,
http://www.wikidata.org/entity/Q343716,İlhan Şahin,Forvet,182,,erkek,
http://www.wikidata.org/entity/Q317318,Nizamettin Çalışkan,orta saha,172,,erkek,
http://www.wikidata.org/entity/Q327433,Mahir Sağlık,Forvet,178,76,erkek,
